"34698","4c:60:de:85:41:81","4c:60:de","202481600165262","Spring Street, Williamstown","2014-10-24","13:44:49","17:44:26","3508","-77","-77"
"34699","a8:fa:d8:19:d1:ca","a8:fa:d8","202481600165262","Spring Street, Williamstown","2014-11-12","11:53:15","11:53:15","3","-77","-77"
"34700","00:23:7d:ae:01:11","00:23:7d","202481595345319","Lever Office, North Adams","2014-11-23","08:40:03","08:40:03","1689","-73","-73"
"34701","00:20:00:bf:b3:cd","00:20:00","202481600165262","Spring Street, Williamstown","2014-11-07","15:48:19","15:48:19","608","-83","-83"
"34702","00:11:d9:01:f8:50","00:11:d9","202481600165262","Spring Street, Williamstown","2014-10-20","16:58:06","23:43:09","2595","-77","-79"
"34703","b0:e8:92:08:38:c5","b0:e8:92","202481595345319","Lever Office, North Adams","2014-10-14","00:30:25","23:41:45","8343","-71","-79"
"34704","98:e7:9a:17:4f:61","98:e7:9a","202481595345319","Lever Office, North Adams","2014-09-29","14:55:41","14:55:41","1","-79","-79"
"34705","1c:3e:84:52:b9:4d","1c:3e:84","202481595345319","Lever Office, North Adams","2014-11-18","03:31:36","20:03:34","1210","-77","-81"
"34706","b0:e8:92:08:38:c5","b0:e8:92","202481595345319","Lever Office, North Adams","2014-10-18","00:04:35","21:46:23","8980","-73","-77"
"34707","3c:15:c2:ce:ba:2c","3c:15:c2","202481600165262","Spring Street, Williamstown","2014-10-30","14:46:04","14:46:04","153","-79","-79"
"34708","34:23:ba:72:2b:3d","34:23:ba","202481601997564","MASS MoCa, North Adams","2014-11-03","16:32:29","16:32:29","245","-51","-51"
"34709","bc:67:78:32:30:1e","bc:67:78","202481595345319","Lever Office, North Adams","2014-11-14","10:47:14","10:47:14","634","-81","-81"
"34710","84:38:35:d4:d2:00","84:38:35","202481600165262","Spring Street, Williamstown","2014-11-19","14:01:14","14:01:14","14","-79","-79"
"34711","b0:e8:92:08:38:c5","b0:e8:92","202481595345319","Lever Office, North Adams","2014-11-23","02:04:04","08:06:40","1691","-71","-71"
"34712","24:0a:64:ab:a3:c1","24:0a:64","202481600165262","Spring Street, Williamstown","2014-11-10","11:12:08","11:12:08","525","-81","-81"
"34713","a8:06:00:c0:3f:ff","a8:06:00","202481595345319","Lever Office, North Adams","2014-10-20","09:06:17","09:21:43","223","-63","-67"
"34714","00:13:ce:22:e9:0a","00:13:ce","202481595345319","Lever Office, North Adams","2014-11-11","03:55:04","03:55:04","413","-79","-79"
"34715","b0:e8:92:08:38:c5","b0:e8:92","202481595345319","Lever Office, North Adams","2014-10-19","12:50:53","22:24:46","6896","-73","-75"
"34716","34:23:ba:72:2b:3d","34:23:ba","202481601997564","MASS MoCa, North Adams","2014-11-15","15:53:16","15:53:16","361","-49","-49"
"34717","f4:09:d8:cd:68:0e","f4:09:d8","202481601997564","MASS MoCa, North Adams","2014-10-23","19:34:09","19:34:09","2","-77","-77"
"34718","88:c6:63:10:a6:c3","88:c6:63","202481595345319","Lever Office, North Adams","2014-09-29","18:04:27","18:04:27","203","-79","-79"
"34719","f0:d1:a9:6b:ba:34","f0:d1:a9","202481600165262","Spring Street, Williamstown","2014-10-25","17:36:25","17:36:25","12","-81","-81"
"34720","64:a7:69:70:eb:61","64:a7:69","202481600165262","Spring Street, Williamstown","2014-11-18","13:57:57","13:57:57","217","-83","-83"
"34721","3c:ab:8e:76:73:e6","3c:ab:8e","202481600165262","Spring Street, Williamstown","2014-10-25","22:16:39","22:16:39","516","-77","-77"
"34722","00:11:d9:01:f8:50","00:11:d9","202481600165262","Spring Street, Williamstown","2014-10-23","00:05:35","23:45:17","15744","-77","-81"
"34723","44:d8:84:40:a6:a2","44:d8:84","202481595345319","Lever Office, North Adams","2014-10-22","14:24:57","14:24:57","713","-77","-77"
"34724","18:20:32:a2:42:e1","18:20:32","202481600165262","Spring Street, Williamstown","2014-10-30","15:48:40","15:48:40","5","-65","-65"
"34725","38:aa:3c:39:b5:a5","38:aa:3c","202481600165262","Spring Street, Williamstown","2014-10-20","18:48:54","18:48:54","17","-63","-63"
"34726","d0:22:be:f0:81:be","d0:22:be","202481595345319","Lever Office, North Adams","2014-11-20","14:56:38","14:56:38","68","-73","-73"
"34727","80:96:b1:eb:04:a5","80:96:b1","202481600165262","Spring Street, Williamstown","2014-10-25","12:11:19","12:11:19","67","-77","-77"
"34728","48:d2:24:7a:40:cb","48:d2:24","202481595345319","Lever Office, North Adams","2014-11-10","09:17:23","09:17:23","183","-75","-75"
"34729","84:38:35:d7:c6:65","84:38:35","202481601997564","MASS MoCa, North Adams","2014-09-28","20:11:10","20:11:10","79","-77","-77"
"34730","30:f7:c5:a6:21:a7","30:f7:c5","202481600165262","Spring Street, Williamstown","2014-11-08","16:15:24","16:15:24","11","-61","-61"
"34731","34:c0:59:e9:8c:5f","34:c0:59","202481600165262","Spring Street, Williamstown","2014-10-31","11:00:25","11:00:25","14","-73","-73"
"34732","b0:e8:92:08:38:c5","b0:e8:92","202481595345319","Lever Office, North Adams","2014-10-12","01:20:01","23:43:43","8244","-69","-79"
"34733","d8:bb:2c:24:80:e6","d8:bb:2c","202481595345319","Lever Office, North Adams","2014-11-23","01:05:58","01:05:58","199","-77","-77"
"34734","88:9b:39:8a:0f:8c","88:9b:39","202481595345319","Lever Office, North Adams","2014-10-22","13:34:35","13:34:35","221","-73","-73"
"34735","54:26:96:3d:45:d3","54:26:96","202481600165262","Spring Street, Williamstown","2014-11-04","15:35:12","15:35:12","7","-81","-81"
"34736","b8:e9:37:5b:a5:6b","b8:e9:37","202481600165262","Spring Street, Williamstown","2014-11-19","13:21:34","13:21:34","590","-75","-75"
"34737","78:31:c1:52:fe:57","78:31:c1","202481601997564","MASS MoCa, North Adams","2014-10-12","10:55:33","10:55:33","141","-67","-67"
"34738","78:31:c1:52:fe:57","78:31:c1","202481601997564","MASS MoCa, North Adams","2014-10-19","15:57:17","15:57:17","380","-71","-71"
"34739","b0:e8:92:08:38:c5","b0:e8:92","202481595345319","Lever Office, North Adams","2014-10-30","17:18:25","17:47:05","6366","-73","-73"
"34740","ac:81:12:7c:a4:7b","ac:81:12","202481595345319","Lever Office, North Adams","2014-10-17","10:39:42","15:18:48","1419","-77","-81"
"34741","34:4d:f7:21:ee:7e","34:4d:f7","202481595345319","Lever Office, North Adams","2014-10-20","11:33:06","11:33:06","4","-77","-77"
"34742","7c:e9:d3:92:49:31","7c:e9:d3","202481600165262","Spring Street, Williamstown","2014-11-07","11:09:32","15:47:16","1704","-73","-75"
"34743","14:30:c6:39:68:7e","14:30:c6","202481600165262","Spring Street, Williamstown","2014-10-25","17:37:45","17:37:45","49","-69","-69"
"34744","1c:3e:84:52:b9:4d","1c:3e:84","202481595345319","Lever Office, North Adams","2014-11-10","13:27:46","13:27:46","631","-79","-79"
"34745","2c:b4:3a:86:60:e9","2c:b4:3a","202481595345319","Lever Office, North Adams","2014-10-16","18:36:35","18:36:35","304","-79","-79"
"34746","7c:e9:d3:92:49:31","7c:e9:d3","202481600165262","Spring Street, Williamstown","2014-10-20","16:46:07","23:01:34","11073","-69","-75"
"34747","a8:88:08:f4:07:0a","a8:88:08","202481601997564","MASS MoCa, North Adams","2014-09-28","13:30:25","13:30:25","150","-77","-77"
"34748","b0:e8:92:08:38:c5","b0:e8:92","202481595345319","Lever Office, North Adams","2014-10-25","06:13:16","23:55:31","5767","-73","-75"
"34749","88:87:17:b0:6e:c6","88:87:17","202481600165262","Spring Street, Williamstown","2014-10-24","11:29:38","12:59:17","8585","-79","-81"
"34750","42:f4:07:e2:da:08","42:f4:07","202481601997564","MASS MoCa, North Adams","2014-10-01","11:50:17","11:57:47","568","-69","-75"
"34751","d8:bb:2c:86:e1:3d","d8:bb:2c","202481601997564","MASS MoCa, North Adams","2014-11-12","14:54:10","14:54:10","32","-67","-67"
"34752","b4:75:0e:14:16:5a","b4:75:0e","202481600165262","Spring Street, Williamstown","2014-11-04","00:07:24","00:07:24","177","-79","-79"
"34753","7c:c5:37:89:ce:e1","7c:c5:37","202481601997564","MASS MoCa, North Adams","2014-10-23","11:17:00","17:03:24","454","-75","-79"
"34754","dc:a9:71:16:1d:c7","dc:a9:71","202481595345319","Lever Office, North Adams","2014-11-19","10:26:53","10:26:53","239","-75","-75"
"34755","00:11:d9:01:f8:50","00:11:d9","202481600165262","Spring Street, Williamstown","2014-10-24","01:13:21","01:36:58","9123","-81","-81"
"34756","3c:15:c2:ce:ba:2c","3c:15:c2","202481600165262","Spring Street, Williamstown","2014-11-04","15:58:32","15:58:32","101","-73","-73"
"34757","d0:e7:82:d5:b9:73","d0:e7:82","202481600165262","Spring Street, Williamstown","2014-10-30","09:13:33","09:13:33","1328","-75","-75"
"34758","34:23:ba:07:48:98","34:23:ba","202481601997564","MASS MoCa, North Adams","2014-10-04","20:23:50","20:23:50","110","-61","-61"
"34759","7c:e9:d3:92:49:31","7c:e9:d3","202481600165262","Spring Street, Williamstown","2014-11-13","08:57:41","08:57:41","1584","-69","-69"
"34760","e8:92:a4:9a:f6:eb","e8:92:a4","202481600165262","Spring Street, Williamstown","2014-10-25","23:43:33","23:43:33","683","-75","-75"
"34761","00:23:7d:ae:01:11","00:23:7d","202481595345319","Lever Office, North Adams","2014-09-26","00:59:22","20:55:25","14953","-75","-79"
"34762","00:23:7d:ae:01:11","00:23:7d","202481595345319","Lever Office, North Adams","2014-09-28","05:33:52","23:13:56","16006","-77","-83"
"34763","88:9b:39:8a:0f:8c","88:9b:39","202481595345319","Lever Office, North Adams","2014-11-05","17:05:49","17:05:49","101","-81","-81"
"34764","cc:78:5f:60:8c:19","cc:78:5f","202481600165262","Spring Street, Williamstown","2014-10-22","16:25:01","16:25:01","212","-77","-77"
"34765","b0:e8:92:08:38:c5","b0:e8:92","202481595345319","Lever Office, North Adams","2014-10-22","02:31:49","21:50:49","6095","-71","-75"
"34766","4c:60:de:85:41:81","4c:60:de","202481600165262","Spring Street, Williamstown","2014-10-30","07:29:07","15:20:05","3408","-73","-81"
"34767","b0:e8:92:08:38:c5","b0:e8:92","202481595345319","Lever Office, North Adams","2014-11-04","02:16:22","13:03:16","1876","-73","-73"
"34768","40:fc:89:42:36:5c","40:fc:89","202481600165262","Spring Street, Williamstown","2014-10-23","11:13:38","11:13:38","217","-71","-71"
"34769","24:5f:df:6a:1a:67","24:5f:df","202481595345319","Lever Office, North Adams","2014-10-01","14:10:28","14:10:28","1","-67","-67"
"34770","d6:f0:eb:d8:73:16","d6:f0:eb","202481595345319","Lever Office, North Adams","2014-10-24","21:30:48","21:30:48","1","-73","-73"
"34771","70:11:24:1a:d6:1e","70:11:24","202481600165262","Spring Street, Williamstown","2014-10-28","10:54:33","10:54:33","15","-79","-79"
"34772","c8:bc:c8:f4:8f:7c","c8:bc:c8","202481601997564","MASS MoCa, North Adams","2014-10-10","10:53:32","19:53:09","3301","-75","-81"
"34773","78:e8:b6:26:2b:d6","78:e8:b6","202481600165262","Spring Street, Williamstown","2014-10-21","09:29:33","09:29:33","144","-77","-77"
"34774","9a:70:e9:83:00:ee","9a:70:e9","202481600165262","Spring Street, Williamstown","2014-11-08","13:27:18","13:27:18","16","-75","-75"
"34775","4c:a5:6d:78:8e:01","4c:a5:6d","202481600165262","Spring Street, Williamstown","2014-11-17","20:22:18","20:22:18","77","-73","-73"
"34776","00:25:4b:8f:ed:0e","00:25:4b","202481601997564","MASS MoCa, North Adams","2014-11-04","17:49:51","17:49:51","2250","-77","-77"
"34777","ac:22:0b:9b:61:bf","ac:22:0b","202481600165262","Spring Street, Williamstown","2014-10-20","17:14:41","17:14:41","33","-79","-79"
"34778","8c:58:77:be:16:3a","8c:58:77","202481600165262","Spring Street, Williamstown","2014-11-07","11:00:26","11:00:26","56","-45","-45"
"34779","b0:e8:92:08:38:c5","b0:e8:92","202481595345319","Lever Office, North Adams","2014-10-27","03:54:52","20:49:48","6735","-69","-71"
"34780","34:23:ba:94:8c:3f","34:23:ba","202481600165262","Spring Street, Williamstown","2014-10-30","22:48:21","22:48:21","40","-75","-75"
"34781","00:c6:10:9a:95:f0","00:c6:10","202481595345319","Lever Office, North Adams","2014-11-14","11:33:48","14:06:51","609","-79","-83"
"34782","1c:3e:84:52:92:25","1c:3e:84","202481595345319","Lever Office, North Adams","2014-10-01","02:13:29","02:13:29","568","-83","-83"
"34783","bc:92:6b:05:32:57","bc:92:6b","202481600165262","Spring Street, Williamstown","2014-11-19","12:34:29","12:34:29","1","-79","-79"
"34784","10:40:f3:5c:95:42","10:40:f3","202481600165262","Spring Street, Williamstown","2014-10-29","17:19:00","17:19:00","377","-71","-71"
"34785","a2:67:31:0c:5f:b2","a2:67:31","202481600165262","Spring Street, Williamstown","2014-11-13","12:41:05","12:41:05","1","-63","-63"
"34786","00:26:08:f2:e0:e2","00:26:08","202481595345319","Lever Office, North Adams","2014-10-03","13:04:13","13:04:13","22","-63","-63"
"34787","a8:06:00:c0:3f:ff","a8:06:00","202481595345319","Lever Office, North Adams","2014-10-11","20:47:27","20:47:27","295","-79","-79"
"34788","5c:8d:4e:19:9e:36","5c:8d:4e","202481600165262","Spring Street, Williamstown","2014-11-03","16:38:12","16:38:12","15","-75","-75"
"34789","a8:5b:78:34:fa:07","a8:5b:78","202481600165262","Spring Street, Williamstown","2014-11-20","08:48:13","08:48:13","291","-69","-69"
"34790","10:a5:d0:e9:77:5e","10:a5:d0","202481600165262","Spring Street, Williamstown","2014-10-25","18:41:16","18:44:31","172","-69","-77"
"34791","00:26:ab:29:c4:79","00:26:ab","202481595345319","Lever Office, North Adams","2014-09-30","06:43:29","06:43:29","1378","-75","-75"
"34792","ac:81:12:7c:a4:7b","ac:81:12","202481595345319","Lever Office, North Adams","2014-09-08","10:48:46","10:48:46","311","-81","-81"
"34793","1c:3e:84:52:b9:4d","1c:3e:84","202481595345319","Lever Office, North Adams","2014-11-11","06:28:57","18:54:50","513","-79","-79"
"34794","d0:e7:82:d5:b9:73","d0:e7:82","202481600165262","Spring Street, Williamstown","2014-10-28","12:59:22","12:59:22","1271","-77","-77"
"34795","00:26:ab:bb:cb:6c","00:26:ab","202481601997564","MASS MoCa, North Adams","2014-10-11","00:32:43","00:32:43","637","-79","-79"
"34796","00:23:7d:ae:01:11","00:23:7d","202481595345319","Lever Office, North Adams","2014-11-12","05:19:06","05:19:06","1698","-77","-77"
"34797","00:20:00:bf:b3:cd","00:20:00","202481600165262","Spring Street, Williamstown","2014-11-05","08:05:53","08:05:53","72","-83","-83"
"34798","10:40:f3:5c:95:42","10:40:f3","202481600165262","Spring Street, Williamstown","2014-11-06","17:34:44","17:34:44","125","-79","-79"
"34799","b0:e8:92:08:38:c5","b0:e8:92","202481595345319","Lever Office, North Adams","2014-10-01","00:18:47","22:14:46","12062","-73","-79"
"34800","a8:86:dd:e7:61:83","a8:86:dd","202481600165262","Spring Street, Williamstown","2014-10-25","14:38:44","14:38:44","31","-71","-71"
"34801","5c:95:ae:91:af:da","5c:95:ae","202481601997564","MASS MoCa, North Adams","2014-10-18","12:07:39","12:07:39","63","-75","-75"
"34802","b0:79:94:de:b4:7f","b0:79:94","202481600165262","Spring Street, Williamstown","2014-10-31","15:53:35","15:53:35","208","-81","-81"
"34803","88:9b:39:8a:0f:8c","88:9b:39","202481595345319","Lever Office, North Adams","2014-11-23","11:25:37","11:25:37","308","-79","-79"
"34804","8c:3a:e3:6d:17:39","8c:3a:e3","202481600165262","Spring Street, Williamstown","2014-11-15","16:32:17","16:32:17","6","-67","-67"
"34805","24:a2:e1:6c:f3:bd","24:a2:e1","202481601997564","MASS MoCa, North Adams","2014-11-04","15:54:03","15:54:03","203","-67","-67"
"34806","b0:e8:92:08:38:c5","b0:e8:92","202481595345319","Lever Office, North Adams","2014-11-11","00:28:11","05:23:46","1875","-77","-77"
"34807","00:26:ab:bb:cb:6c","00:26:ab","202481601997564","MASS MoCa, North Adams","2014-11-08","16:03:37","16:03:37","113","-75","-75"
"34808","64:a7:69:70:eb:61","64:a7:69","202481600165262","Spring Street, Williamstown","2014-10-23","13:57:35","15:21:34","1548","-79","-81"
"34809","c8:bc:c8:f4:8f:7c","c8:bc:c8","202481601997564","MASS MoCa, North Adams","2014-10-11","00:33:47","20:21:13","4363","-67","-79"
"34810","6c:71:d9:00:cd:29","6c:71:d9","202481600165262","Spring Street, Williamstown","2014-11-07","14:23:54","16:54:54","441","-75","-79"
"34811","00:1e:c2:5b:44:a7","00:1e:c2","202481595345319","Lever Office, North Adams","2014-10-31","12:50:27","12:50:27","4","-75","-75"
"34812","2c:be:08:49:59:76","2c:be:08","202481595345319","Lever Office, North Adams","2014-10-11","22:36:47","22:36:47","2","-77","-77"
"34813","f0:d1:a9:72:30:0a","f0:d1:a9","202481601997564","MASS MoCa, North Adams","2014-11-01","12:20:38","12:20:38","18","-73","-73"
"34814","48:60:bc:a3:b2:89","48:60:bc","202481600165262","Spring Street, Williamstown","2014-10-25","12:05:35","12:14:39","1416","-69","-71"
"34815","d4:f4:6f:1f:f2:05","d4:f4:6f","202481600165262","Spring Street, Williamstown","2014-10-25","17:43:57","17:43:57","61","-61","-61"
"34816","00:11:d9:01:f8:50","00:11:d9","202481600165262","Spring Street, Williamstown","2014-11-08","12:32:44","12:32:44","1257","-81","-81"
"34817","b0:e8:92:08:38:c5","b0:e8:92","202481595345319","Lever Office, North Adams","2014-10-11","10:56:39","21:10:27","8204","-71","-79"
"34818","ac:81:12:7c:a4:7b","ac:81:12","202481595345319","Lever Office, North Adams","2014-10-24","10:02:23","10:02:23","674","-79","-79"
"34819","b0:e8:92:08:38:c5","b0:e8:92","202481595345319","Lever Office, North Adams","2014-09-25","15:00:36","19:12:12","5334","-71","-73"
"34820","5c:8d:4e:aa:7e:ae","5c:8d:4e","202481595345319","Lever Office, North Adams","2014-10-18","13:43:14","13:43:14","74","-71","-71"
"34821","00:26:bb:0c:4d:f6","00:26:bb","202481600165262","Spring Street, Williamstown","2014-10-29","11:55:31","11:55:31","211","-63","-63"
"34822","50:a4:c8:ba:9d:e1","50:a4:c8","202481600165262","Spring Street, Williamstown","2014-10-28","08:45:26","15:32:29","2397","-55","-69"
"34823","7c:c5:37:89:ce:e1","7c:c5:37","202481601997564","MASS MoCa, North Adams","2014-11-18","12:56:32","12:56:32","32","-77","-77"
"34824","84:38:38:da:8e:b5","84:38:38","202481595345319","Lever Office, North Adams","2014-10-10","13:48:54","13:48:54","107","-79","-79"
"34825","00:26:ab:29:c4:79","00:26:ab","202481595345319","Lever Office, North Adams","2014-11-07","13:32:13","14:00:39","793","-79","-81"
"34826","88:32:9b:1e:04:4a","88:32:9b","202481595345319","Lever Office, North Adams","2014-09-30","16:10:54","16:10:54","3","-79","-79"
"34827","00:11:d9:01:f8:50","00:11:d9","202481600165262","Spring Street, Williamstown","2014-10-29","01:42:24","21:11:33","8031","-79","-81"
"34828","00:1f:3a:c5:37:d5","00:1f:3a","202481595345319","Lever Office, North Adams","2014-10-28","11:07:00","11:07:00","416","-57","-57"
"34829","d8:d1:cb:7d:fc:e4","d8:d1:cb","202481595345319","Lever Office, North Adams","2014-10-21","14:13:44","14:13:44","3","-79","-79"
"34830","ac:81:12:6b:5d:b5","ac:81:12","202481595345319","Lever Office, North Adams","2014-10-21","08:56:57","11:04:57","368","-71","-75"
"34831","38:48:4c:cd:ab:4b","38:48:4c","202481601997564","MASS MoCa, North Adams","2014-11-20","17:55:56","17:55:56","2","-71","-71"
"34832","ac:81:12:6b:5d:b5","ac:81:12","202481595345319","Lever Office, North Adams","2014-10-16","16:39:20","16:39:20","527","-77","-77"
"34833","d0:e7:82:65:37:9b","d0:e7:82","202481600165262","Spring Street, Williamstown","2014-10-21","15:26:19","15:26:19","622","-85","-85"
"34834","f4:09:d8:05:91:fa","f4:09:d8","202481601997564","MASS MoCa, North Adams","2014-10-12","14:46:31","14:46:31","10","-57","-57"
"34835","90:18:7c:ba:f2:c9","90:18:7c","202481600165262","Spring Street, Williamstown","2014-11-06","14:53:17","14:53:17","30","-61","-61"
"34836","70:56:81:6a:cd:95","70:56:81","202481600165262","Spring Street, Williamstown","2014-10-30","19:27:11","19:27:11","220","-83","-83"
"34837","b0:e8:92:08:38:c5","b0:e8:92","202481595345319","Lever Office, North Adams","2014-10-20","11:49:09","17:01:36","6458","-75","-77"
"34838","cc:c3:ea:56:4a:24","cc:c3:ea","202481601997564","MASS MoCa, North Adams","2014-11-19","14:34:49","14:34:49","144","-67","-67"
"34839","90:72:40:b6:e6:e3","90:72:40","202481600165262","Spring Street, Williamstown","2014-11-13","20:19:52","20:19:52","3","-71","-71"
"34840","12:95:7e:33:54:71","12:95:7e","202481595345319","Lever Office, North Adams","2014-10-29","16:50:51","16:50:51","1","-79","-79"
"34841","00:1f:bd:b5:20:ea","00:1f:bd","202481600165262","Spring Street, Williamstown","2014-10-26","14:39:39","14:39:39","680","-83","-83"
"34842","24:ab:81:f2:83:60","24:ab:81","202481600165262","Spring Street, Williamstown","2014-10-21","06:41:06","06:41:06","752","-57","-57"
"34843","64:a7:69:70:eb:61","64:a7:69","202481600165262","Spring Street, Williamstown","2014-10-25","02:49:48","17:21:42","2271","-83","-83"
"34844","68:9c:70:c2:19:c9","68:9c:70","202481600165262","Spring Street, Williamstown","2014-10-28","13:40:25","13:40:25","16","-81","-81"
"34845","b4:75:0e:14:16:5a","b4:75:0e","202481600165262","Spring Street, Williamstown","2014-10-22","04:41:14","12:42:01","420","-75","-81"
"34846","c8:e0:eb:c9:96:32","c8:e0:eb","202481601997564","MASS MoCa, North Adams","2014-11-15","15:27:32","15:27:32","14","-75","-75"
"34847","a4:17:31:4d:fa:f9","a4:17:31","202481600165262","Spring Street, Williamstown","2014-11-13","12:37:22","12:37:22","541","-77","-77"
"34848","78:a3:e4:7e:ec:2a","78:a3:e4","202481601997564","MASS MoCa, North Adams","2014-11-03","09:12:51","09:12:51","304","-69","-69"
"34849","48:d2:24:49:84:86","48:d2:24","202481595345319","Lever Office, North Adams","2014-11-15","11:22:41","11:22:41","290","-79","-79"
"34850","00:20:4a:b3:2b:50","00:20:4a","202481595345319","Lever Office, North Adams","2014-10-11","09:19:04","09:19:04","31","-79","-79"
"34851","64:a3:cb:c7:47:42","64:a3:cb","202481600165262","Spring Street, Williamstown","2014-10-24","17:27:56","17:27:56","22","-77","-77"
"34852","ac:81:12:6b:5d:b5","ac:81:12","202481595345319","Lever Office, North Adams","2014-11-19","07:52:56","08:48:48","266","-77","-77"
"34853","30:d6:c9:ab:be:35","30:d6:c9","202481600165262","Spring Street, Williamstown","2014-10-23","15:06:56","15:06:56","40","-83","-83"
"34854","34:51:c9:05:b8:6c","34:51:c9","202481600165262","Spring Street, Williamstown","2014-10-22","17:21:44","17:22:07","186","-83","-85"
"34855","dc:f1:10:3e:8b:ac","dc:f1:10","202481600165262","Spring Street, Williamstown","2014-11-12","16:01:56","16:01:56","2","-81","-81"
"34856","80:96:b1:5b:1a:1a","80:96:b1","202481600165262","Spring Street, Williamstown","2014-10-25","03:21:27","03:21:27","1963","-83","-83"
"34857","1c:99:4c:65:ae:f8","1c:99:4c","202481595345319","Lever Office, North Adams","2014-10-28","11:56:41","11:56:41","343","-73","-73"
"34858","00:20:00:bf:b3:cd","00:20:00","202481600165262","Spring Street, Williamstown","2014-10-22","04:11:10","22:14:49","1246","-83","-85"
"34859","04:48:9a:d5:38:e1","04:48:9a","202481600165262","Spring Street, Williamstown","2014-10-17","18:37:48","18:37:48","30","-83","-83"
"34860","d8:cf:9c:e3:97:be","d8:cf:9c","202481600165262","Spring Street, Williamstown","2014-10-27","19:05:08","19:05:08","31","-79","-79"
"34861","24:0a:64:ab:a3:c1","24:0a:64","202481600165262","Spring Street, Williamstown","2014-10-24","09:29:53","13:42:31","1581","-77","-81"
"34862","2c:54:cf:d2:c9:07","2c:54:cf","202481595345319","Lever Office, North Adams","2014-11-14","11:40:40","11:40:40","35","-85","-85"
"34863","64:5a:04:ce:6e:e0","64:5a:04","202481595345319","Lever Office, North Adams","2014-10-29","11:08:14","11:08:14","268","-69","-69"
"34864","40:5f:be:d9:3a:83","40:5f:be","202481600165262","Spring Street, Williamstown","2014-11-08","16:28:43","16:28:43","7","-67","-67"
"34865","f0:d1:a9:d1:1f:95","f0:d1:a9","202481600165262","Spring Street, Williamstown","2014-10-25","13:46:24","13:46:24","96","-85","-85"
"34866","1c:3e:84:52:92:25","1c:3e:84","202481595345319","Lever Office, North Adams","2014-09-29","12:00:26","12:00:26","995","-81","-81"
"34867","dc:c7:93:db:45:0c","dc:c7:93","202481601997564","MASS MoCa, North Adams","2014-11-01","15:45:11","15:45:11","33","-75","-75"
"34868","c8:6f:1d:bd:68:cb","c8:6f:1d","202481600165262","Spring Street, Williamstown","2014-10-28","14:30:25","14:30:25","31","-75","-75"
"34869","54:72:4f:c6:36:ed","54:72:4f","202481600165262","Spring Street, Williamstown","2014-11-07","10:55:27","10:55:27","8","-83","-83"
"34870","b8:78:2e:7f:ed:4e","b8:78:2e","202481600165262","Spring Street, Williamstown","2014-10-25","17:32:39","17:32:39","17","-81","-81"
"34871","b0:e8:92:08:38:c5","b0:e8:92","202481595345319","Lever Office, North Adams","2014-09-08","19:24:34","19:54:11","4144","-77","-79"
"34872","24:a2:e1:c6:2b:ce","24:a2:e1","202481601997564","MASS MoCa, North Adams","2014-10-22","15:26:52","15:26:52","228","-75","-75"
"34873","6c:71:d9:00:cd:29","6c:71:d9","202481600165262","Spring Street, Williamstown","2014-11-10","10:17:49","10:52:49","534","-77","-79"
"34874","b0:79:94:ad:4f:c6","b0:79:94","202481600165262","Spring Street, Williamstown","2014-11-17","16:47:48","16:47:48","122","-81","-81"
"34875","f8:27:93:3d:f8:b2","f8:27:93","202481601997564","MASS MoCa, North Adams","2014-10-18","14:18:51","14:18:51","1","-77","-77"
"34876","10:d5:42:ee:dd:b8","10:d5:42","202481595345319","Lever Office, North Adams","2014-09-08","09:18:19","09:18:19","12","-83","-83"
"34877","a8:86:dd:9a:80:f8","a8:86:dd","202481600165262","Spring Street, Williamstown","2014-11-08","10:37:14","10:37:14","145","-75","-75"
"34878","5c:0a:5b:b1:fd:4c","5c:0a:5b","202481595345319","Lever Office, North Adams","2014-10-20","13:24:06","13:24:06","1550","-73","-73"
"34879","a4:17:31:4e:01:4b","a4:17:31","202481600165262","Spring Street, Williamstown","2014-10-23","07:56:44","14:43:12","1937","-47","-53"
"34880","78:31:c1:d3:bd:82","78:31:c1","202481601997564","MASS MoCa, North Adams","2014-10-13","14:32:09","14:32:09","4","-81","-81"
"34881","24:a2:e1:c6:2b:ce","24:a2:e1","202481601997564","MASS MoCa, North Adams","2014-10-28","13:33:51","13:33:51","123","-61","-61"
"34882","8c:3a:e3:41:4d:49","8c:3a:e3","202481600165262","Spring Street, Williamstown","2014-10-27","21:40:25","21:40:25","201","-83","-83"
"34883","2c:be:08:91:85:3c","2c:be:08","202481601997564","MASS MoCa, North Adams","2014-08-25","13:51:46","13:51:46","54","-77","-77"
"34884","18:87:96:3e:51:f5","18:87:96","202481600165262","Spring Street, Williamstown","2014-10-22","17:26:54","17:26:54","34","-83","-83"
"34885","70:3e:ac:76:99:f1","70:3e:ac","202481601997564","MASS MoCa, North Adams","2014-09-29","10:49:03","10:49:03","19","-79","-79"
"34886","b4:74:9f:eb:49:ff","b4:74:9f","202481595345319","Lever Office, North Adams","2014-09-26","20:18:51","20:18:51","60","-83","-83"
"34887","14:f4:2a:18:0e:90","14:f4:2a","202481595345319","Lever Office, North Adams","2014-11-11","09:59:15","09:59:15","210","-61","-61"
"34888","40:b3:95:31:14:29","40:b3:95","202481600165262","Spring Street, Williamstown","2014-10-25","15:49:22","15:49:22","3","-83","-83"
"34889","80:96:b1:fb:23:e9","80:96:b1","202481600165262","Spring Street, Williamstown","2014-10-30","11:57:24","12:17:22","859","-77","-79"
